Date,Loop,GPS_x,GPS_y,Latitude,Longitude,Location,Zebra species,Filename,Pin Number,Grass species,Green leaf,Brown leaf,Green stem,Brown stem,Seed,Max height,Forb species,Green forb,Brown forb,Forb height,Notes,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,5,Tragus berteronianus,,,,,,2,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,6,Cynodon nlemfuensis,1,,1,1,,16,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,7,Cynodon nlemfuensis,1,2,1,,,12,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,8,Cynodon plectostachyus,1,,,,,7,Barleria spinisepela,1,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,9,Cynodon plectostachyus,2,1,,,,9,Melhania velutina,1,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,10,Cynodon nlemfuensis,,1,,1,,5,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,11,Cynodon plectostachyus,2,,,,,,Solanum incanum,1,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,12,Cynodon plectostachyus,2,,,,,12,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,13,Cynodon plectostachyus,2,1,1,,,14,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,14,Cynodon plectostachyus,1,,1,,,5,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,15,Cynodon nlemfuensis,,2,,,,7,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,16,Cynodon plectostachyus,2,1,,,,11,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,17,Cynodon nlemfuensis,1,2,1,,,6,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,18,Microchloa kunthii,1,,,,,3,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,19,,,,,,,,Melhania ovata,1,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,20,Cynodon nlemfuensis,1,2,,,,18,Barleria spinisepela,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,21,Cynodon nlemfuensis,2,1,,,,11,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,22,Cynodon nlemfuensis,2,1,,,,9,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,23,Cynodon nlemfuensis,2,2,,1,,10,Ocimum filamentosum,1,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,24,Microchloa kunthii,,4,,,,3,,,,,,
6/17/21,2,261045,55175,0.496129794,36.85386617,,PZ,7096,25,Cynodon nlemfuensis,1,,,1,,2,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,1,,,,,,,,Indigofera erecta,1,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,2,Cynodon nlemfuensis,,2,,1,,11,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,3,Cynodon nlemfuensis,1,,,,,7,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,4,Cyperus rubicundus,,3,,,,3,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,5,Cynodon nlemfuensis,2,1,1,,,9,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,6,Cyperus rubicundus,,1,,,,1,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,7,Cynodon nlemfuensis,,1,,,,5,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,8,Cynodon nlemfuensis,,1,1,,,4,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,9,Cynodon nlemfuensis,,2,,,,6,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,10,,,,,,,,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,11,Cynodon plectostachyus,,,1,,,2,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,12,Cynodon nlemfuensis,,3,1,,,6,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,13,Cynodon nlemfuensis,,1,1,1,,11,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,14,Cynodon nlemfuensis,1,,,,,10,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,15,,,,,,,,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,16,Cynodon nlemfuensis,2,,1,,,5,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,17,Cynodon nlemfuensis,2,3,,,,8,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,18,Cyperus rubicundus,1,,,,,3,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,19,Cynodon plectostachyus,,1,,,,2,Melhania ovata,1,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,20,Cynodon nlemfuensis,1,1,1,,,13,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,21,Cynodon nlemfuensis,1,,,,,8,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,22,Cynodon nlemfuensis,2,7,,,1,39,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,23,,,,,,,,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,24,Cynodon nlemfuensis,2,,,1,,9,,,,,,
6/17/21,2,260727,55450,0.498615109,36.85100948,,GZ,7097,25,Cynodon nlemfuensis,4,1,,1,,14,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,1,,,,,,,,Barleria spinisepela,1,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,2,Pennisetum stramineum,1,2,,3,,30,Grewia tenax,1,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,3,Pennisetum stramineum,1,2,1,,,20,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,4,Tragus berteronianus,1,,,,,2,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,5,Pennisetum mezzianum,1,,,1,,18,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,6,Pennisetum mezzianum,1,1,1,,,23,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,7,,,,,,,,Indigofera erecta,1,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,8,,,,,,,,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,9,Tragus berteronianus,1,,,,,3,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,10,Cenchrus ciliaris,1,,,,,13,Melhania velutina,1,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,11,,,,,,,,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,12,Microchloa kunthii/Cynodon plectostachyus,,2,,1,,19,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,13,Pennisetum mezzianum,,1,,2,,28,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,14,Microchloa kunthii,,1,,,,2,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,15,Cenchrus ciliaris,,1,,1,,7,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,16,Microchloa kunthii,,2,,,,4,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,17,Cenchrus ciliaris,2,2,,,,35,Barleria e,1,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,18,Cynodon nlemfuensis,2,,,1,,17,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,19,,,,,,,,Schkuhria pinnata,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,20,Digitaria milanjiana,1,1,,,,23,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,21,,,,,,,,Ipomoea,1,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,22,Cynodon plectostachyus,2,2,,1,1,19,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,23,Cynodon plectostachyus,,,,1,,2,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,24,Cynodon nlemfuensis,1,,,,,7,,,,,,
6/17/21,2,260142,55452,0.498631452,36.84575575,,Cattle,7098,25,,,,,,,,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,1,Cynodon plectostachyus,,1,,1,,10,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,2,Cynodon plectostachyus,1,1,1,,,15,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,3,Cynodon plectostachyus,,2,1,2,,15,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,4,Cynodon plectostachyus,,2,,2,,30,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,5,Enteropogon macrostachyus,3,,,3,,12,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,6,Enteropogon macrostachyus,1,2,,2,1,25,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,7,Cynodon plectostachyus,3,,,1,,15,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,8,,,,,,,,Solanum incanum,3,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,9,Cenchrus ciliaris,2,,,1,,25,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,10,,,,,,,,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,11,Cynodon plectostachyus,4,3,1,,1,25,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,12,Enteropogon macrostachyus,4,4,,1,1,25,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,13,,,,,,,,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,14,Cynodon plectostachyus,,2,1,,,15,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,15,,,,,,,,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,16,Enteropogon macrostachyus,1,,1,,,30,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,17,Cynodon plectostachyus,2,1,,,,15,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,18,,,,,,,,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,19,,,,,,,,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,20,,,,,,,,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,21,,,,,,,,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,22,Pennisetum stramineum,1,1,,3,,30,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,23,Cynodon plectostachyus,1,,1,,1,18,,,,,,
6/21/21,1,259716,50508,0.45393214,36.84194396,,GZ,3622,24,,,,,,,,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,1,Cenchrus ciliaris,2,3,,,1,33,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,2,Cenchrus ciliaris,1,,,,1,15,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,3,Cenchrus ciliaris,2,1,,,,,Hibiscus flavifolius,3,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,4,Cenchrus ciliaris,2,1,2,2,,20,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,5,Pennisetum stramineum,1,3,,3,,35,Barleria spinisepela,3,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,6,Pennisetum stramineum,1,1,,,,45,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,7,Eragrostis tenuifolia,3,2,1,,,10,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,8,Enteropogon macrostachyus,1,,,,,,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,9,Cynodon plectostachyus,3,2,1,,1,25,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,10,Cenchrus ciliaris/Cynodon plectostachyus,4,3,1,2,3,50,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,11,,,,,,,,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,12,,,,,,,,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,13,Eragrostis tenuifolia,,,1,1,,10,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,14,Cynodon plectostachyus,,1,1,1,,20,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,15,Cynodon plectostachyus,1,2,1,,,15,Indigofera schimperi,2,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,16,Cynodon plectostachyus,3,2,1,3,,30,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,17,Cynodon plectostachyus,2,2,,,,8,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,18,,,,,,,,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,19,Pennisetum stramineum,,1,,1,,25,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,20,,,,,,,,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,21,,,,,,,,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,22,,,,,,,,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,23,Cynodon plectostachyus,,3,,1,,8,,,,,,
6/21/21,1,259782,53767,0.483396515,36.84252761,,PZ,3623,24,,,,,,,,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,1,Pennisetum stramineum,3,8,,5,,28,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,2,Pennisetum stramineum,,3,,1,,22,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,3,Pennisetum stramineum,1,2,,3,,45,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,4,,,,,,,,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,5,Pennisetum stramineum,1,2,,,,20,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,6,Pennisetum stramineum,1,4,,4,,40,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,7,Pennisetum stramineum,,7,,2,,50,Hibiscus flavifolius,3,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,8,Pennisetum stramineum,1,4,,,,28,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,9,Pennisetum stramineum/Eragrostis tenuifolia,6,2,1,1,1,55,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,10,Pennisetum stramineum,1,6,,3,,40,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,11,Pennisetum stramineum,,3,,,,25,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,12,Pennisetum messianum/Pennisetum stramineum,2,3,1,1,,65,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,13,Pennisetum stramineum,,5,,1,,30,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,14,Pennisetum stramineum,,3,,4,,35,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,15,Pennisetum stramineum,1,1,,,,20,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,16,,,,,,,,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,17,,,,,,,,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,18,Cyperus rigidifolius,4,3,1,1,1,45,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,19,Cyperus rigidifolius,2,4,1,1,1,55,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,20,Pennisetum stramineum,2,2,1,4,,50,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,21,,,,,,,,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,22,Pennisetum stramineum,,4,,1,,90,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,23,Pennisetum mezzianum,4,4,1,3,,30,,,,,,
6/21/21,1,259548,51995,0.467375439,36.84043114,,GZ/PZ ,3625,24,Enteropogon macrostachyus,1,2,,2,,25,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,1,Eragrostis tenuifolia,1,2,,,,2,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,2,Cenchrus ciliaris,1,2,2,1,,10,Solanum incanum,2,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,3,Cenchrus ciliaris,,1,,,,,Solanum incanum,1,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,4,,,,,,,,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,5,,,,,,,,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,6,,,,,,,,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,7,,,,,,,,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,8,,,,,,,,Chenopodium,3,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,9,Eragrostis tenuifolia,1,4,,2,,4,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,10,Cynodon plectostachyus,1,2,2,1,,5,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,11,Cynodon plectostachyus,3,1,1,,,9,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,12,Bothriochloa insculpta,1,3,,2,2,45,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,13,Eragrostis tenuifolia,2,1,,1,,8,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,14,,,,,,,,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,15,Eragrostis tenuifolia/Microchloa kunthii,1,5,1,4,2,10,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,16,Eragrostis tenuifolia ,5,2,2,,2,12,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,17,Cenchrus ciliaris/Eragrostis tenuifolia,6,3,2,2,,15,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,18,,,,,,,,Indigofera schimperi,2,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,19,,,,,,,,Indigofera schimperi,1,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,20,Enteropogon macrostachyus,3,2,2,1,,16,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,21,Enteropogon macrostachyus,2,3,1,2,,9,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,22,Cynodon plectostachyus,,3,1,2,,12,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,23,Pennisetum stramineum/Enteropogon macrostachyus,6,5,2,3,1,,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,24,Enteropogon macrostachyus,2,1,1,,,4,,,,,,
6/21/21,1,259598,51436,0.462321738,36.84088172,,Cattle,3626,25,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,1,Cynodon nlemfuensis,1,2,,,,16,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,2,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,3,Cynodon nlemfuensis,,1,,,,4,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,4,Microchloa kunthii,1,,,1,,4,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,5,,,,,,,,Oxyconum cinuiat,1,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,6,Pennisetum stramineum,1,,,1,,27,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,7,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,8,,,,,,,,Barleria spinisepela,1,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,9,Microchloa kunthii,,2,,,,3,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,10,Cyperus rubicundus,,3,,,,4,Indigofera erecta,1,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,11,Microchloa kunthii,,1,,,,5,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,12,Cyperus rubicundus,,2,,,,5,Barleria spinisepela,1,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,13,Pennisetum stramineum,2,1,,,,21,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,14,Microchloa kunthii,,2,,,,4,Indigofera erecta,1,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,15,Microchloa kunthii,,2,,,,4,Indigofera erecta,1,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,16,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,17,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,18,Microchloa kunthii,,1,,,,1,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,19,Cynodon nlemfuensis,2,,,,,9,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,20,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,21,Cyperus rubicundus,,1,,,,3,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,22,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,23,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,24,,,,,,,,,,,,,
6/21/21,2,261741,54241,0.487687575,36.86011949,,,7104,25,,,,,,,,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,1,Microchloa kunthii,,3,,,,3,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,2,Cynodon nlemfuensis,,1,,1,,1,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,3,Cynodon nlemfuensis,1,,,1,,8,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,4,Microchloa kunthii,3,,,1,,4,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,5,,,,,,,,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,6,Cynodon nlemfuensis,2,3,,1,,12,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,7,Cyperus rubicundus,,4,,1,,23,Barleria spinisepela,1,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,8,Cynodon nlemfuensis/Microchloa kunthii,,2,,1,,21,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,9,Cynodon nlemfuensis,,1,,1,,16,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,10,Cynodon nlemfuensis,1,,,1,,11,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,11,Cynodon nlemfuensis,,1,,1,,7,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,12,Microchloa kunthii,,1,,,,3,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,13,Cynodon nlemfuensis,1,1,,,,6,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,14,,,,,,,,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,15,Cynodon nlemfuensis,,1,,1,,15,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,16,Cynodon nlemfuensis,1,,,,,13,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,17,Microchloa kunthii,,1,,,,2,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,18,,,,,,,,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,19,,,,,,,,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,20,Cynodon nlemfuensis/Cyperus rubicundus,4,,,,,4,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,21,Cynodon nlemfuensis ,,1,,1,,9,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,22,Cynodon nlemfuensis/Cyperus rubicundus,1,5,,1,,7,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,23,Cynodon nlemfuensis ,2,1,,2,,11,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,24,Cynodon nlemfuensis/Cyperus rubicundus,1,3,,,,9,,,,,,
6/21/21,2,261718,53750,0.48324839,36.85991434,,,7105,25,Cynodon nlemfuensis ,,1,1,2,,16,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,1,Cynodon plectostachyus,1,1,,6,,6,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,2,,,,,,,,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,3,,,,,,,,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,4,,,,,,,,Alternanthera pungens,1,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,5,,,,,,,,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,6,,,,,,,,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,7,Cynodon plectostachyus,,1,,,,5,,,,,,
6/21/21,2,261405,54307,0.488283306,36.85710176,,,7106,8,Cyperus rubicundus,2,,,,,6,,,,,,
